ID_Intervention,Date,ID_Machine,Type_Panne,Duree_Arret_h,Technicien,Pieces_Changees
INT-03944,2024-01-08,CVY-005,Usure Normale,7.50,Isabelle Garcia,N/A
INT-03945,2024-04-14,PMP-006,Panne Hydraulique,41.25,Nicolas Michel,"Electrovanne 5/2, Roulement SKF 6205"
INT-03946,2024-07-07,CMP-002,Panne Hydraulique,20.2,Celine Lefebvre,"Vérin pneumatique ISO 6432, Capteur inductif M12"
INT-03947,2024-07-28,CNC-009,Panne Pneumatique,0.50,Céline Lefebvre,"Fusible 10A, Relais temporisé"
INT-03948,2024-12-18,CMP-004,Défaut Lubrification,47.75,Céline Lefebvre,Disjoncteur C16
INT-03949,2024-01-18,PMP-005,Vibrations Anormales,0.25,Alexandre Petit,Electrovanne 5/2
INT-03950,2024-10-15,MOT-010,Usure Normale,7.75,I. Garcia,Electrovanne 5/2
INT-03951,2024-08-16,CMP-007,Vibrations Anormales,5.25,Pierre Rodriguez,Huile ISO VG 68
INT-03952,2024-11-03,PMP-008,Panne Pneumatique,9.50,Céline Lefebvre,Electrovanne 5/2
INT-03953,2024-01-09,CNC-008,Défaut Lubrification,19.00,T.Laurent,Graisse lithium NLGI 2
INT-03954,2024-04-16,MOT-003,Panne Pneumatique,7.00,Julie Moreau,"Graisse lithium NLGI 2, Fusible 10A"
INT-03955,2024-04-12,CVY-004,Panne Électrique,30.00,Sophie Bernard,-
INT-03956,2024-07-09,CNC-006,Vibrations Anormales,19.50,Sophie Bernard,Variateur ATV320
INT-03957,2024-08-26,MOT-007,Panne Électrique,23.75,Sophie Bernard,"Vérin pneumatique ISO 6432, Joint torique NBR 40x3"
INT-03958,2024-11-09,CMP-010,Panne Pneumatique,26.00,Isabelle Garcia,Variateur ATV320
INT-03959,2024-02-21,CMP-008,Panne Mécanique,15.75,Thomas Laurent,Huile ISO VG 68
INT-03960,2024-10-14,CVY-006,Panne Pneumatique,39.25,Isabelle Garcia,"Disjoncteur C16, Contacteur LC1D09"
INT-03961,2024-08-16,MOT-009,Panne Électrique,42.5,Martin Dupont,"Variateur ATV320, Contacteur LC1D09, Câble 3G2.5"
INT-03962,2024-09-05,MOT-010,Usure Normale,7.50,Pierre Rodriguez,Filtre hydraulique HF35
INT-03963,2024-10-12,CVY-007,Défaut Capteur,19.75,Julie Moreau,Graisse lithium NLGI 2
INT-03964,2024-01-03,PMP-006,Surchauffe,45.75,Sophie Bernard,Aucune
INT-03965,2024-09-06,CMP-002,Défaut Capteur,29.75,Sophie Bernard,"Disjoncteur C16, Filtre hydraulique HF35, Fusible 10A"
INT-03966,2024-01-16,PMP-009,Usure Normale,16.25,Alexandre Petit,Capteur inductif M12
INT-03967,2024-11-25,CNC-007,Défaut Lubrification,19.75,Isabelle Garcia,"Fusible 10A, Roulement SKF 6205"
INT-03968,2024-03-03,CNC-003,Panne Mécanique,12 heures 15 min,Céline Lefebvre,Graisse lithium NLGI 2
INT-03969,2024-09-01,MOT-004,Vibrations Anormales,28.00,Céline Lefebvre,"Electrovanne 5/2, Contacteur LC1D09"
INT-03970,2024-11-14,PMP-001,Fuite,27.25,Thomas Laurent,Huile ISO VG 68
INT-03971,2024-12-03,CVY-009,Panne Pneumatique,37.50,Pierre Rodriguez,Graisse lithium NLGI 2
INT-03972,2024-08-08,CNC-008,Surchauffe,30.00,julie moreau,Disjoncteur C16
INT-03973,2024-02-05,PMP-008,Surchauffe,23.25,Sophie Bernard,Relais temporisé
INT-03974,2024-07-01,CNC-003,Surchauffe,46.00,Marie Simon,Disjoncteur C16
INT-03975,2024-01-22,CNC-006,Panne Hydraulique,45.50,RODRIGUEZ,
INT-03976,2024-02-10,MOT-001,Défaut Lubrification,40.50,I. Garcia,Câble 3G2.5
INT-03977,2024-06-14,CMP-003,Surchauffe,7.00,Alexandre Petit,Huile ISO VG 68
INT-03978,2024-09-04,CNC-009,Panne Électrique,14:00,Julie Moreau,Roulement SKF 6205
INT-03979,2024-08-12,CVY-003,Vibrations Anormales,27.50,Isabelle Garcia,Capteur inductif M12
INT-03980,2024-03-30,CMP-010,,42.00,Sophie Bernard,
INT-03981,2024-07-04,CVY-010,Défaut Capteur,6.00,T.Laurent,"Câble 3G2.5, Relais temporisé"
INT-03982,24.09.2024,CNC-009,Usure Normale,3.25,Marie Simon,Joint torique NBR 40x3
INT-03983,29.08.2024,MOT-008,Panne Hydraulique,36.25,Sophie Bernard,"Variateur ATV320, Fusible 10A"
INT-03984,2024-07-27,PMP-004,Usure Normale,14.50,Pierre Rodriguez,
INT-03985,2024-08-20,MOT-005,Panne Électrique,24.25,Isabelle Garcia,Contacteur LC1D09
INT-03986,2024-11-21,CMP-002,Défaut Capteur,33 heures 45 min,Sophie Bernard,Câble 3G2.5
INT-03987,2024-12-27,CNC-008,Panne Hydraulique,25.75,Isabelle Garcia,"Relais temporisé, Vérin pneumatique ISO 6432"
INT-03988,2024-02-09,CNC-008,Panne Electrique,6.50,Céline Lefebvre,
INT-03989,2024-07-29,PMP-005,Surchauffe,40.75,Julie Moreau,Contacteur LC1D09
INT-03990,2024-12-01,CNC-002,Surchauffe,39.50,Marie Simon,Relais temporisé
INT-03991,2024-03-11,PMP-007,Vibration Anormale,24.00,T.Laurent,Huile ISO VG 68
INT-03992,2024-10-01,MOT-005,Panne Mecanique,45h15,M. Dupont,Joint torique NBR 40x3 / Filtre hydraulique HF35
INT-03993,2024-09-17,PMP-008,Usure Normale,32.25,A. PETIT,"Courroie HTD 800-8M, Filtre hydraulique HF35"
INT-03994,2024-07-23,CVY-001,Usure Normale,14.25,Thomas Laurent,"Graisse lithium NLGI 2, Joint torique NBR 40x3"
INT-03995,2024-11-17,CVY-003,Usure Normale,5 heures 15 min,Martin Dupont,N/A
INT-03996,2024-09-22,MOT-009,Défaut Capteur,8.50,T.Laurent,"Contacteur LC1D09, Câble 3G2.5"
INT-03997,2024-08-18,CVY-008,Fuite,41.00,Sophie Bernard,Vérin pneumatique ISO 6432
INT-03998,2024-09-20,CNC-007,Panne Mécanique,2.25,Alexandre Petit,"Electrovanne 5/2, Roulement SKF 6205"
INT-03999,2024-06-02,CVY-008,Vibrations Anormales,27.50,Pierre Rodriguez,
INT-04000,2024-03-05,CMP-006,Surchauffe,47.25,Pierre Rodriguez,Fusible 10A
INT-04001,2024-05-20,CVY-002,Panne Électrique,22.50,Isabelle Garcia,Aucune
INT-04002,2024-09-09,CNC-002,Fuite,18.25,Céline Lefebvre,Vérin pneumatique ISO 6432
INT-04003,2024-12-07,MOT-009,Panne Pneumatique,24.25,Céline Lefebvre,Capteur inductif M12
INT-04004,2024-02-11,CMP-003,Surchauffe,18.2,Sophie Bernard,Fusible 10A
INT-04005,2024-05-26,CMP-006,Usure Normale,4.50,Céline Lefebvre,-
INT-04006,2024-11-03,PMP-008,Panne Pneumatique,32.50,Nicolas Michel,
INT-04007,2024-08-29,PMP-004,Panne Pneumatique,11.25,Thomas Laurent,"Graisse lithium NLGI 2, Joint torique NBR 40x3, Fusible 10A"
INT-04008,2024-03-11,CMP-009,Vibration Anormale,17.50,M. Dupont,Filtre hydraulique HF35
INT-04009,2024-11-01,CVY-007,Surchauffe,13.75,Pierre Rodriguez,"Roulement SKF 6205, Relais temporisé"
INT-04010,2024-08-19,CNC-005,Panne Pneumatique,44.50,Thomas Laurent,Courroie HTD 800-8M
INT-04011,2024-06-21,MOT-008,Défaut Lubrification,16.00,Isabelle Garcia,"Vérin pneumatique ISO 6432, Fusible 10A"
INT-04012,2024-06-03,PMP-003,Panne Mécanique,20.00,Céline Lefebvre,Contacteur LC1D09
INT-04013,2024-09-08,CVY-006,Panne Mecanique,15.75,Martin Dupont,-
INT-04014,2024-11-19,MOT-007,Panne Mecanique,16.75,Alexandre Petit,Roulement SKF 6205 - Disjoncteur C16
INT-04015,2024-01-01,PMP-001,Usure Normale,26.25,julie moreau,Electrovanne 5/2
INT-04016,2024-07-27,MOT-002,Usure Normale,31.50,Pierre Rodriguez,"Graisse lithium NLGI 2, Electrovanne 5/2"
INT-04017,2024-07-01,PMP-004,Surchauffe,11.00,Sophie Bernard,Relais temporisé
INT-04018,2024-03-17,CNC-001,Vibrations Anormales,44.75,RODRIGUEZ,Huile ISO VG 68
INT-04019,2024-03-06,CNC-008,Surchauffe,26.50,Pierre Rodriguez,Contacteur LC1D09
INT-04020,2024-01-19,MOT-010,Panne Hydraulique,2.00,Céline Lefebvre,"Capteur inductif M12, Fusible 10A, Contacteur LC1D09"
INT-04021,2024-06-21,CNC-008,Surchauffe,7.25,Sophie Bernard,"Câble 3G2.5, Variateur ATV320"
INT-04022,2024-11-12,CVY-008,Défaut Capteur,46.75,Nicolas Michel,"Vérin pneumatique ISO 6432, Disjoncteur C16"
INT-04023,2024-04-21,CVY-007,Défaut Lubrification,39.0.50,Nicolas Michel,"Electrovanne 5/2, Huile ISO VG 68"
INT-04024,2024-09-25,CMP-004,Surchauffe,17.75,Nicolas Michel,Disjoncteur C16
INT-04025,2024-09-24,CVY-003,Panne Électrique,12.25,Thomas Laurent,"Roulement SKF 6205, Electrovanne 5/2, Huile ISO VG 68"
INT-04026,2024-03-13,CMP-001,Panne Hydraulique,10.75,RODRIGUEZ,"Fusible 10A, Graisse lithium NLGI 2"
INT-04027,2024-10-04,MOT-005,Défaut Lubrification,28.75,Martin Dupont,"Roulement SKF 6205, Disjoncteur C16"
INT-04028,2024-07-15,MOT-008,Usure Normale,24:15,Marie Simon,"Relais temporisé, Filtre hydraulique HF35"
INT-04029,2024-02-12,CNC-010,Vibrations Anormales,18.50,Julie Moreau,Electrovanne 5/2
INT-04030,2024-09-09,MOT-006,Fuites,4.00,Céline Lefebvre,Vérin pneumatique ISO 6432
INT-04031,2024-05-30,PMP-005,Défaut Capteur,38.50,Sophie Bernard,"Disjoncteur C16, Fusible 10A"
INT-04032,2024-07-16,CNC-008,Défaut Lubrification,32.25,Isabelle Garcia,Variateur ATV320
INT-04033,2024-02-11,CNC-003,Panne Pneumatique,48.75,Marie Simon,Roulement SKF 6205
INT-04034,2024-12-16,MOT-006,Panne Hydraulique,43.50,Martin Dupont,"Graisse lithium NLGI 2, Relais temporisé, Vérin pneumatique ISO 6432"
INT-04035,2024-04-22,CVY-001,,34.25,Marie Simon,Aucune
INT-04036,2024-05-06,MOT-009,Défaut Capteur,1.75,Céline Lefebvre,Graisse lithium NLGI 2
INT-04037,2024-04-03,CVY-003,Usure normale,3.75,I. Garcia,"Electrovanne 5/2, Variateur ATV320"
INT-04038,26-02-2024,CNC-002,Panne Hydraulique,8.25,Julie Moreau,"Graisse lithium NLGI 2, Roulement SKF 6205"
INT-04039,2024-01-24,CMP-004,Panne Hydraulique,22.00,Alexandre Petit,Roulement SKF 6205
INT-04040,2024-05-21,MOT-003,Fuite,44.75,Céline Lefebvre,Filtre hydraulique HF35
INT-04041,2024-04-24,CVY-007,Fuite,20.25,Thomas Laurent,
INT-04042,2024-08-26,CVY-003,Défaut Lubrification,26.50,Thomas Laurent,
INT-04043,2024-01-31,CNC-001,Surchauffe,12.5,Marie Simon,Fusible 10A
INT-04044,2024-11-22,MOT-005,Panne Hydraulique,1.00,Alexandre Petit,"Filtre hydraulique HF35, Capteur inductif M12"
INT-04045,2024-11-27,MOT-003,Panne Électrique,29.50,N.Michel,"Disjoncteur C16, Graisse lithium NLGI 2, Electrovanne 5/2"
INT-04046,2024-07-14,MOT-010,Panne Pneumatique,40.50,Alexandre Petit,"Vérin pneumatique ISO 6432, Graisse lithium NLGI 2"
INT-04047,2024-07-06,CMP-003,Panne Hydraulique,32.75,Julie Moreau,Fusible 10A
INT-04048,2024-08-20,CMP-007,Usure Normale,9.50,Thomas Laurent,"Electrovanne 5/2, Roulement SKF 6205"
INT-04049,2024-06-12,CMP-007,Vibrations Anormales,13.25,Marie Simon,"Graisse lithium NLGI 2, Roulement SKF 6205"
INT-04050,2024-07-04,CMP-002,Panne Pneumatique,17.75,Sophie Bernard,"Roulement SKF 6205, Câble 3G2.5, Joint torique NBR 40x3"
INT-04051,2024-08-13,CVY-001,Panne Hydraulique,31.75,Nicolas Michel,Relais temporisé
INT-04052,2024-01-03,CNC-009,Défaut Capteur,45.75,Alexandre Petit,Câble 3G2.5
INT-04053,2024-03-27,MOT-004,Vibration Anormale,2.75,Isabelle Garcia,Huile ISO VG 68
INT-04054,2024-01-23,CMP-001,Défaut capteur,17.75,Sophie Bernard,"Câble 3G2.5, Fusible 10A"
INT-04055,2024-10-01,MOT-008,PANNE HYDRAULIQUE,41.50,Alexandre Petit,"Variateur ATV320, Huile ISO VG 68, Graisse lithium NLGI 2"
INT-04056,2024-02-13,CNC-010,Panne Hydraulique,19.00,Sophie Bernard,"Fusible 10A, Câble 3G2.5, Variateur ATV320"
INT-04057,2024-05-20,MOT-009,Défaut Lubrification,4.50,Sophie Bernard,Disjoncteur C16
INT-04058,2024-03-21,CMP-008,Défaut capteur,10h00,Isabelle Garcia,"Variateur ATV320, Roulement SKF 6205"
INT-04059,2024-05-12,CMP-009,Usure Normale,35.25,S.Bernard,Câble 3G2.5
INT-04060,2024-11-11,CNC-010,Usure Normale,21.75,Nicolas Michel,"Relais temporisé, Contacteur LC1D09"
INT-04061,2024-08-14,CVY-002,Vibrations Anormales,2.25,Julie Moreau,"Graisse lithium NLGI 2, Relais temporisé, Câble 3G2.5"
INT-04062,2024-01-28,CNC-010,Surchauffe,31.25,Julie Moreau,Câble 3G2.5
INT-04063,2024-08-24,MOT-002,Panne Mécanique,7.75,Marie Simon,
INT-04064,2024-11-25,CVY-007,Panne Mécanique,8.00,Pierre Rodriguez,Contacteur LC1D09
INT-04065,2024-02-03,CVY-003,Panne Mecanique,25.25,Marie Simon,Aucune
INT-04066,2024-07-08,CMP-002,Fuite,12.25,Alexandre Petit,"Electrovanne 5/2, Contacteur LC1D09, Graisse lithium NLGI 2"
INT-04067,2024-06-09,CMP-006,Défaut Lubrification,9.25,Pierre Rodriguez,Filtre hydraulique HF35
INT-04068,2024-04-27,CMP-001,Surchauffe,7.00,Isabelle Garcia,"Huile ISO VG 68, Contacteur LC1D09, Disjoncteur C16"
INT-04069,2024-03-02,PMP-010,Défaut Capteur,20.00,Pierre Rodriguez,Joint torique NBR 40x3
INT-04070,2024-02-06,CMP-001,Fuite,38h30,Nicolas Michel,Fusible 10A
INT-04071,2024-11-18,CVY-004,Usure Normale,44:15,Céline Lefebvre,"Filtre hydraulique HF35, Capteur inductif M12, Relais temporisé"
INT-04072,2024-12-18,CVY-002,Défaut capteur,13.75,Nicolas Michel,Variateur ATV320
INT-04073,2024-07-20,CNC-001,Surchauffe,10.75,Thomas Laurent,
INT-04074,2024-09-21,PMP-004,Panne Hydraulique,32.75,Julie Moreau,Courroie HTD 800-8M
INT-04075,2024-12-07,MOT-008,Surchauffe,37.00,Sophie Bernard,Joint torique NBR 40x3
INT-04076,2024-03-02,CMP-007,Panne Électrique,39.25,Martin Dupont,"Disjoncteur C16, Graisse lithium NLGI 2"
INT-04077,2024-01-29,CNC-010,Défaut Capteur,1.25,Isabelle Garcia,Joint torique NBR 40x3
INT-04078,2024-02-14,MOT-002,PANNE HYDRAULIQUE,0:15,Marie Simon,Filtre hydraulique HF35
INT-04079,2024-08-05,CMP-002,Panne Mécanique,21.50,Pierre Rodriguez,Câble 3G2.5
INT-04080,2024-09-16,MOT-004,Fuite,2.75,Martin Dupont,Huile ISO VG 68
INT-04081,2024-02-08,CNC-006,Fuite,43.50,Isabelle Garcia,"Capteur inductif M12, Graisse lithium NLGI 2, Electrovanne 5/2"
INT-04082,2024-10-21,CVY-003,Panne Mécanique,36 heures 30 min,Thomas Laurent,Câble 3G2.5
INT-04083,2024-05-24,CVY-002,Panne Hydraulique,33.25,Martin Dupont,"Vérin pneumatique ISO 6432, Joint torique NBR 40x3"
INT-04084,2024-06-27,PMP-008,Panne Pneumatique,10.50,Martin Dupont,Fusible 10A
INT-04085,2024-09-18,CVY-001,Surchauffe,42.50,Martin Dupont,Fusible 10A
INT-04086,2024-06-26,CNC-003,Surchauffe,8.25,Alexandre Petit,Aucune
INT-04087,2024-03-19,CMP-002,Défaut Capteur,33.25,Martin Dupont,Câble 3G2.5
INT-04088,2024-11-21,CMP-010,Panne Hydraulique,26.25,I. Garcia,Fusible 10A
INT-04089,2024-11-21,CMP-004,Défaut Capteur,40.50,Thomas Laurent,
INT-04090,2024-07-15,CMP-001,Surchauffe,5.25,Nicolas Michel,Aucune
INT-04091,2024-07-31,PMP-008,PANNE HYDRAULIQUE,9.75,Julie Moreau,Aucune
INT-04092,2024-07-22,CVY-001,Défaut Capteur,36.75,Pierre Rodriguez,"Graisse lithium NLGI 2, Capteur inductif M12"
INT-04093,2024-02-03,CMP-010,Panne Hydraulique,14.50,Isabelle Garcia,"Fusible 10A, Variateur ATV320"
INT-04094,2024-05-30,PMP-001,Panne Mécanique,22.50,Isabelle Garcia,Aucune
INT-04095,2024-11-13,CVY-008,Def. Lubrification,35h30,Pierre Rodriguez,Joint torique NBR 40x3
INT-04096,2024-02-01,PMP-006,Fuites,8.50,Sophie Bernard,Câble 3G2.5
INT-04097,2024-08-02,PMP-008,Défaut Lubrification,4.00,Alexandre Petit,"Fusible 10A, Contacteur LC1D09"
INT-04098,2024-08-22,CVY-005,Panne Électrique,1.25,Nicolas Michel,-
INT-04099,2024-06-05,MOT-003,Surchauffe,46.25,Nicolas Michel,Courroie HTD 800-8M
INT-04100,2024-09-11,MOT-010,Panne Mécanique,2.50,Thomas Laurent,
INT-04101,2024-11-23,CNC-010,Fuite,41.75,Isabelle Garcia,Electrovanne 5/2
INT-04102,2024-12-08,CNC-006,Défaut Capteur,3.0.25,Julie Moreau,Disjoncteur C16; Capteur inductif M12
INT-04103,2024-04-23,CMP-005,Vibrations Anormales,31.25,Pierre Rodriguez,"Disjoncteur C16, Vérin pneumatique ISO 6432"
INT-04104,2024-11-27,PMP-006,PANNE HYDRAULIQUE,18.75,Nicolas Michel,Joint torique NBR 40x3
INT-04105,2024-07-10,MOT-002,Panne Pneumatique,38.50,Alexandre Petit,"Relais temporisé, Graisse lithium NLGI 2"
INT-04106,2024-12-25,MOT-001,Panne Électrique,5.50,Martin Dupont,Electrovanne 5/2
INT-04107,2024-03-04,CMP-002,Panne Électrique,10.00,Isabelle Garcia,
INT-04108,2024-07-29,CMP-005,Fuites,18.25,Martin Dupont,"Filtre hydraulique HF35, Vérin pneumatique ISO 6432"
INT-04109,2024-01-02,CMP-006,Panne Mécanique,17.25,Marie Simon,Vérin pneumatique ISO 6432
INT-04110,2024-02-23,MOT-007,Panne Mécanique,20h30,Sophie Bernard,"Joint torique NBR 40x3, Câble 3G2.5"
INT-04111,2024-02-09,PMP-003,Fuite,46.50,Alexandre Petit,
INT-04112,2024-03-14,CMP-004,Surchauffe,44.00,Martin Dupont,"Disjoncteur C16, Courroie HTD 800-8M, Capteur inductif M12"
INT-04113,2024-02-08,MOT-009,Surchauffe,4.25,Nicolas Michel,Relais temporisé
INT-04114,2024-01-03,CNC-002,Vibrations Anormales,10.25,RODRIGUEZ,Capteur inductif M12
INT-04115,2024-11-08,CMP-010,Usure normale,29.25,RODRIGUEZ,Aucune
INT-04116,2024-06-01,CMP-009,Défaut Lubrification,15.50,Martin Dupont,"Vérin pneumatique ISO 6432, Disjoncteur C16"
INT-04117,2024-12-16,PMP-004,Surchauffe,42.00,Martin Dupont,"Electrovanne 5/2, Fusible 10A"
INT-04118,2024-04-15,MOT-001,Défaut Capteur,48.50,Nicolas Michel,Graisse lithium NLGI 2
INT-04119,2024-11-06,PMP-002,Panne Hydraulique,3.50,M. Dupont,"Capteur inductif M12, Roulement SKF 6205, Joint torique NBR 40x3"
INT-04120,2024-12-21,CMP-001,Panne Électrique,21.50,Martin Dupont,Câble 3G2.5
INT-04121,2024-08-02,MOT-007,Défaut Lubrification,28.75,Marie Simon,"Vérin pneumatique ISO 6432, Courroie HTD 800-8M"
INT-04122,2024-04-03,PMP-002,Usure normale,6.25,Marie SIMON,"Roulement SKF 6205, Electrovanne 5/2"
INT-04123,2024-01-13,CVY-005,Panne Mécanique,26.00,Marie SIMON,Câble 3G2.5
INT-04124,2024-09-26,PMP-002,Panne Mécanique,24.25,Alexandre Petit,Vérin pneumatique ISO 6432
INT-04125,28-08-2024,CNC-005,Panne Mécanique,45.25,T.Laurent,"Disjoncteur C16, Graisse lithium NLGI 2"
INT-04126,2024-05-05,CMP-003,Panne Électrique,13.00,Nicolas Michel,
INT-04127,2024-07-03,CMP-006,Défaut capteur,44.50,Julie Moreau,Huile ISO VG 68
INT-04128,2024-11-19,MOT-009,Panne Pneumatique,13.0.50,Thomas Laurent,-
INT-04129,2024-10-13,CNC-001,Panne Mécanique,10.00,Pierre Rodriguez,N/A
INT-04130,2024-02-19,CNC-009,Défaut Lubrification,29.50,Nicolas Michel,Courroie HTD 800-8M
INT-04131,2024-09-07,PMP-005,Surchauffe,24.75,Sophie Bernard,N/A
INT-04132,2024-12-07,CMP-003,Surchauffe,18.75,Isabelle Garcia,Variateur ATV320
INT-04133,2024-06-10,CVY-002,Vibration Anormale,14.50,A. PETIT,Câble 3G2.5
INT-04134,2024-10-21,MOT-003,Panne Pneumatique,29.50,Marie Simon,Variateur ATV320
INT-04135,2024-03-14,MOT-003,Panne Électrique,23.50,Julie Moreau,Relais temporisé
INT-04136,2024-06-10,CVY-010,Défaut Capteur,19.00,Sophie Bernard,Electrovanne 5/2
INT-04137,2024-06-30,CVY-006,Panne Pneumatique,36.5,Pierre Rodriguez,Filtre hydraulique HF35
INT-04138,2024-08-22,PMP-001,Défaut capteur,34.75,Alexandre Petit,Disjoncteur C16
INT-04139,2024-02-06,CVY-006,Fuite,1.50,Sophie Bernard,Disjoncteur C16
INT-04140,2024-08-23,MOT-006,Fuite,7.75,Sophie Bernard,-
INT-04141,2024-11-16,CMP-003,Défaut Capteur,16.00,Alexandre Petit,Vérin pneumatique ISO 6432
INT-04142,2024-07-21,PMP-008,Panne Electrique,11.00,Alexandre Petit,Disjoncteur C16
INT-04143,2024-04-07,PMP-010,Panne Hydraulique,42.50,Thomas Laurent,Fusible 10A
INT-04144,2024-09-09,CMP-008,Panne Pneumatique,38.00,Céline Lefebvre,Variateur ATV320
INT-04145,2024-11-08,CNC-004,Défaut Lubrification,40 heures 15 min,Nicolas Michel,"Capteur inductif M12, Graisse lithium NLGI 2"
INT-04146,2024-12-15,CVY-001,panne pneumatique,32.00,Sophie Bernard,Relais temporisé
INT-04147,2024-05-03,CNC-008,Défaut capteur,30.2,Marie Simon,
INT-04148,2024-09-27,CMP-007,Usure Normale,13.00,Nicolas Michel,"Disjoncteur C16, Huile ISO VG 68, Variateur ATV320"
INT-04149,2024-10-25,MOT-009,Surchauffe,9.50,Alexandre Petit,Câble 3G2.5
INT-04150,2024-05-22,CNC-008,Panne Electrique,32 heures 45 min,Martin Dupont,"Graisse lithium NLGI 2, Courroie HTD 800-8M"
INT-04151,2024-05-27,PMP-008,Défaut Capteur,28.00,Alexandre Petit,"Contacteur LC1D09, Vérin pneumatique ISO 6432, Fusible 10A"
INT-04152,18-12-2024,PMP-005,Panne Pneumatique,43.25,Marie Simon,"Filtre hydraulique HF35, Joint torique NBR 40x3"
INT-04153,2024-10-09,CNC-001,Panne Mécanique,30.25,Pierre Rodriguez,"Contacteur LC1D09, Filtre hydraulique HF35"
INT-04154,2024-02-27,CNC-002,Panne Mécanique,23.75,Alexandre Petit,"Roulement SKF 6205, Contacteur LC1D09"
INT-04155,2024-01-17,CVY-009,Usure Normale,3:15,Martin Dupont,Fusible 10A
INT-04156,2024-04-26,CMP-001,Surchauffe,8.25,Marie Simon,Filtre hydraulique HF35
INT-04157,2024-05-03,MOT-007,Panne Mécanique,35.0.25,Nicolas Michel,Courroie HTD 800-8M
INT-04158,2024-02-09,MOT-007,Panne Hydraulique,45.50,Marie Simon,Aucune
INT-04159,2024-02-17,MOT-008,Panne Pneumatique,17.50,N.Michel,Roulement SKF 6205
INT-04160,2024-05-23,MOT-005,Fuites,44.50,Julie Moreau,Relais temporisé
INT-04161,2024-11-15,PMP-006,Panne Electrique,39.75,Isabelle Garcia,
INT-04162,2024-01-09,PMP-002,panne pneumatique,16.50,Marie Simon,
INT-04163,2024-09-14,PMP-004,Fuite,38.50,Thomas Laurent,Joint torique NBR 40x3
INT-04164,2024-05-20,CVY-003,Usure normale,5 heures 15 min,Marie Simon,Graisse lithium NLGI 2
INT-04165,2024-05-20,MOT-002,Panne Mécanique,41.75,Céline Lefebvre,"Fusible 10A, Courroie HTD 800-8M"
INT-04166,2024-01-10,CVY-003,Panne Électrique,31 heures 15 min,Sophie Bernard,"Relais temporisé, Câble 3G2.5"
INT-04167,2024-06-14,PMP-008,Panne Pneumatique,26.75,Marie Simon,Courroie HTD 800-8M
INT-04168,11/02/2024,CNC-008,Panne Pneumatique,4.25,Nicolas Michel,"Electrovanne 5/2, Filtre hydraulique HF35"
INT-04169,2024-10-10,CMP-008,Panne Mécanique,42.00,Sophie Bernard,Joint torique NBR 40x3
INT-04170,2024-08-21,CVY-002,Panne Électrique,30.50,Alexandre Petit,Disjoncteur C16
INT-04171,2024-10-25,CMP-009,Panne Hydraulique,33.50,Julie Moreau,"Capteur inductif M12, Contacteur LC1D09"
INT-04172,2024-06-12,CNC-003,Surchauffe,26.75,Sophie Bernard,Vérin pneumatique ISO 6432
INT-04173,2024-04-19,CNC-004,Panne Hydraulique,9.00,Alexandre Petit,Graisse lithium NLGI 2
INT-04174,2024-04-04,CNC-001,Usure Normale,0.25,Martin Dupont,Aucune
INT-04175,2024-12-07,CMP-004,Def. Lubrification,8.25,Martin Dupont,"Electrovanne 5/2, Huile ISO VG 68"
INT-04176,2024-12-28,CNC-005,Vibration Anormale,40.25,Julie Moreau,Variateur ATV320
INT-04177,2024-01-11,PMP-010,Vibrations Anormales,24.0,julie moreau,
INT-04178,2024-12-07,MOT-007,Surchauffe,32.25,Marie Simon,Courroie HTD 800-8M
INT-04179,2024-06-30,CMP-004,Panne Mécanique,24.75,Pierre Rodriguez,Vérin pneumatique ISO 6432
INT-04180,2024-01-19,CNC-008,Panne Mécanique,14.00,Marie Simon,Roulement SKF 6205
INT-04181,2024-01-30,CNC-002,Panne Mécanique,8.25,Nicolas Michel,Contacteur LC1D09
INT-04182,2024-02-26,CNC-003,Usure Normale,32.00,Thomas Laurent,Vérin pneumatique ISO 6432
INT-04183,2024-10-14,PMP-006,Panne Mécanique,2.50,Alexandre Petit,Electrovanne 5/2
INT-04184,2024-10-14,MOT-003,Vibrations Anormales,33.50,Sophie Bernard,
INT-04185,2024-04-15,MOT-009,Panne Hydraulique,46.00,Pierre Rodriguez,"Relais temporisé, Câble 3G2.5"
INT-04186,2024-06-08,CNC-005,Défaut Capteur,23.50,Marie Simon,Electrovanne 5/2
INT-04187,2024-03-22,CMP-010,Panne Mecanique,16.00,Martin Dupont,
INT-04188,2024-10-05,CVY-008,Panne Mécanique,17.00,N.Michel,
INT-04189,2024-04-20,CVY-001,Panne Electrique,39.25,Julie Moreau,Aucune
INT-04190,2024-03-07,MOT-006,Usure Normale,47.00,Julie Moreau,Filtre hydraulique HF35
